OBJECTID,ANCHORNAME,ADDRESS,BLDGNBR,PREDIR,STREETNAME,STREETTYPE,SUFFDIR,CITY,STATECODE,ZIP5,ZIP4,LATITUDE,LONGITUDE,CAICAT,BBSERVICE,PublicWifi,URL,TRANSTECH,FULLFIPSID,CAIID,SubScrbDow,SubSrbUP,confidence
631,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,"42 Park Ave Newark, NJ 07104-1004 United States",42,,Park Ave Newark,,,Newark,NJ,7104,,40.75555,-74.17498,1,Y,N,www.nps.k12.nj.us/FRA,50,3.4013E+14,3.41134E+11,11,10,3
633,BOYLAN EARLY CHILDHOOD CENTER,"15 Boylan St Newark, NJ 07106-1811 United States",15,,Boylan St Newark,,,Newark,NJ,7106,,40.745445,-74.225467,1,Y,N,www.nps.k12.nj.us/BOY,50,3.4013E+14,3.41134E+11,11,10,3
642,COLUMBIA HIGH SCHOOL,"17 Parker Ave Maplewood, NJ 07040-1327 United States",17,,Parker Ave Maplewood,,,Maplewood,NJ,7040,,40.7351,-74.266937,1,Y,U,,50,3.4013E+14,3.41533E+11,7,ZZ,3
647,DR. E. ALMA FLAGG SCHOOL,"150 3rd St Newark, NJ 07107-2209 United States",150,,3rd St Newark,,,Newark,NJ,7107,,40.753018,-74.186941,1,Y,N,www.nps.k12.nj.us/FLG,50,3.4013E+14,3.41134E+11,11,10,3
649,EDISON MIDDLE SCHOOL,"75 William St West Orange, NJ 07052-5725 United States",75,,William St West Orange,,,West Orange,NJ,7052,,40.790256,-74.231509,1,Y,N,http://schools.woboe.org/SCHOOLS/EMS/Pages/default.aspx,50,3.4013E+14,3.41761E+11,10,10,3
657,GOULD/MOUNTAIN ELEMENTARY SCHOOL,"132 Gould Ave North Caldwell, NJ 07006-4212 United States",132,,Gould Ave North Caldwell,,,North Caldwell,NJ,7006,,40.860316,-74.260599,1,Y,Y,http://www.ncboe.org/ncps/Schools/Gould%20School/,50,3.4013E+14,3.41152E+11,7,7,3
662,HUBER ST NO 3,"1520 Paterson Plank Rd Secaucus, NJ 07094-4011 United States",1520,,Paterson Plank Rd Secaucus,,,Secaucus,NJ,7094,,40.798248,-74.058441,1,Y,N,www.sboe..us,50,3.4017E+14,3.41485E+11,9,9,3
663,IVY HILL ELEMENTARY SCHOOL,"107 Ivy St Newark, NJ 07106-2903 United States",107,,Ivy St Newark,,,Newark,NJ,7106,,40.737202,-74.238136,1,Y,N,www.nps.k12.nj.us/IVY,50,3.4013E+14,3.41134E+11,11,10,3
672,MARSHALL ELEMENTARY SCHOOL,"262 Grove Rd South Orange, NJ 07079-2367 United States",262,,Grove Rd South Orange,,,South Orange,NJ,7079,,40.747688,-74.248573,1,Y,U,,50,3.4013E+14,3.41533E+11,7,ZZ,3
676,N J REGIONAL DAY SCHOOL - NEWARK,"334 Lyons Ave Newark, NJ 07112-1441 United States",334,,Lyons Ave Newark,,,Newark,NJ,7112,,40.712533,-74.218807,1,Y,N,www.nps.k12.nj.us/NJR,50,3.4013E+14,3.41134E+11,11,10,3
722,FEDCAP-4T (TEACHING TRAINING TOWARD TRANSITIONS,"518 Valley St Orange, NJ 07050-1231 United States",518,,Valley St Orange,,,Orange,NJ,7050,,40.76442,-74.249649,1,Y,U,,-999,3.4013E+14,ZZZZ,10,ZZ,3
734,JJC ESSEX TRANSITIONAL,"461 Central Ave Newark, NJ 07107-2025 United States",461,,Central Ave Newark,,,Newark,NJ,7107,,40.747841,-74.1921,1,Y,U,,-999,3.4013E+14,3.40009E+11,4,ZZ,3
747,NEWARK TECH,"91 W Market St Newark, NJ 07103-3451 United States",91,,W Market St Newark,,,Newark,NJ,7103,,40.73972,-74.18194,1,Y,U,,-999,3.4013E+14,3.4048E+11,10,ZZ,3
748,NORTH 13TH ST TECH,"300 N 13th St Newark, NJ 07107-1218 United States",300,,N 13th St Newark,,,Newark,NJ,7107,,40.76613,-74.19057,1,Y,U,,-999,3.4013E+14,3.4048E+11,10,ZZ,3
760,WASHINGTON ACADEMY,"520 Pompton Ave Cedar Grove, NJ 07009-1724 United States",520,,Pompton Ave Cedar Grove,,,Cedar Grove,NJ,7009,,40.850819,-74.229248,1,Y,U,,-999,3.4013E+14,A0107311,10,ZZ,3
767,FIRST AVENUE BRANCH,"292 FIRST AVENUE, NEWARK, NJ 07107",292,,FIRST AVENUE,,,NEWARK,NJ,7107,,40.769199,-74.186463,2,Y,U,,-999,3.4013E+14,NJ0122006,9,7,2
772,VAILSBURG BRANCH,"75 ALEXANDER STREET, NEWARK, NJ 07106",75,,ALEXANDER STREET,,,NEWARK,NJ,7106,,40.743067,-74.225312,2,Y,U,,-999,3.4013E+14,NJ0122012,9,7,2
775,CLEVELAND,"388 Bergen St Newark, NJ 07103-2232 United States",388,,Bergen St Newark,,,Newark,NJ,7103,,40.731439,-74.196096,1,Y,U,,50,3.4013E+14,3.41134E+11,7,ZZ,3
781,AVON AVENUE SCHOOL,"219 Avon Ave Newark, NJ 07108-1502 United States",219,,Avon Ave Newark,,,Newark,NJ,7108,,40.725578,-74.200653,1,Y,N,www.nps.k12.nj.us/AVN,50,3.4013E+14,3.41134E+11,11,10,3
782,BARRINGER HIGH SCHOOL,"90 Parker St Newark, NJ 07104-1028 United States",90,,Parker St Newark,,,Newark,NJ,7104,,40.756467,-74.179114,1,Y,N,www.nps.k12.nj.us/BAR,50,3.4013E+14,3.41134E+11,11,10,3
783,BRUCE STREET SCHOOL FOR THE DEAF,"333 Clinton Pl Newark, NJ 07112-1563 United States",333,,Clinton Pl Newark,,,Newark,NJ,7112,,40.712318,-74.215324,1,Y,U,,50,3.4013E+14,3.41134E+11,ZZ,ZZ,3
785,CHANCELLOR AVENUE ANNEX,"255 Chancellor Ave Newark, NJ 07112-1408 United States",255,,Chancellor Ave Newark,,,Newark,NJ,7112,,40.708157,-74.218936,1,Y,N,www.nps.k12.nj.us/CHA,50,3.4013E+14,3.41134E+11,11,10,3
786,CHANCELLOR AVENUE SCHOOL,"321 Chancellor Ave Newark, NJ 07112-1201 United States",321,,Chancellor Ave Newark,,,Newark,NJ,7112,,40.709321,-74.221494,1,Y,N,www.nps.k12.nj.us/CHA,50,3.4013E+14,3.41134E+11,11,10,3
796,FAST TRACK SUCCESS ACADEMY,"200 Washington St Newark, NJ 07102-2921 United States",200,,Washington St Newark,,,Newark,NJ,7102,,40.738085,-74.17392,1,Y,N,www.nps.k12.nj.us/FTA,50,3.4013E+14,3.41134E+11,11,10,3
798,GRANDVIEW ELEMENTARY SCHOOL,"35 Hamilton Dr E North Caldwell, NJ 07006-4627 United States",35,,Hamilton Dr E North Caldwell,,,North Caldwell,NJ,7006,,40.874094,-74.253474,1,Y,N,http://www.ncboe.org/ncps/Schools/Grandview%20School/,50,3.4013E+14,3.41152E+11,7,7,3
807,LINCOLN,"87 Richelieu Ter Newark, NJ 07106-2419 United States",87,,Richelieu Ter Newark,,,Newark,NJ,7106,,40.7425,-74.234884,1,Y,N,www.nps.k12.nj.us/LIN,50,3.4013E+14,3.41134E+11,11,10,3
810,MALCOLM X SHABAZZ HIGH SCHOOL,"80 Johnson Ave Newark, NJ 07108-2729 United States",80,,Johnson Ave Newark,,,Newark,NJ,7108,,40.719269,-74.191638,1,Y,N,www.nps.k12.nj.us/SHA,50,3.4013E+14,3.41134E+11,11,10,3
811,MEMORIAL MIDDLE SCHOOL,"500 Ridge Rd Cedar Grove, NJ 07009-1611 United States",500,,Ridge Rd Cedar Grove,,,Cedar Grove,NJ,7009,,40.853802,-74.218452,1,Y,N,www.cedargrove.k12.nj.us,50,3.4013E+14,3.40285E+11,10,10,3
815,NORTH END ELEMENTARY,"122 Stevens Ave Cedar Grove, NJ 07009-1147 United States",122,,Stevens Ave Cedar Grove,,,Cedar Grove,NJ,7009,,40.872299,-74.233391,1,Y,N,www.cedargrove.k12.nj.us,50,3.4013E+14,3.40285E+11,10,10,3
816,OLIVER STREET SCHOOL,"104 Oliver St Newark, NJ 07105-1120 United States",104,,Oliver St Newark,,,Newark,NJ,7105,,40.725189,-74.168114,1,Y,N,www.nps.k12.nj.us/OLV,50,3.4013E+14,3.41134E+11,11,10,3
819,PESHINE AVENUE SCHOOL,"433 Peshine Ave Newark, NJ 07112-2617 United States",433,,Peshine Ave Newark,,,Newark,NJ,7112,,40.71196,-74.20285,1,Y,N,www.nps.k12.nj.us/PES,50,3.4013E+14,3.41134E+11,11,10,3
832,SOUTH END ELEMENTARY SCHOOL,"116 Harper Ter Cedar Grove, NJ 07009-2228 United States",116,,Harper Ter Cedar Grove,,,Cedar Grove,NJ,7009,,40.839144,-74.232665,1,Y,N,www.cedargrove.k12.nj.us,50,3.4013E+14,3.40285E+11,10,10,3
834,ST BENEDICT'S PREPARATORY SCHOOL,"520 Martin Luther King Jr Blvd Newark, NJ 07102-1314 United States",520,,Martin Luther King Jr Blvd Newark,,,Newark,NJ,7102,,40.735507,-74.180068,1,Y,N,www.sbp.org,20,3.4013E+14,863704,5,5,2
835,ST. CLOUD ELEMENTARY SCHOOL,"71 Sheridan Ave West Orange, NJ 07052-2635 United States",71,,Sheridan Ave West Orange,,,West Orange,NJ,7052,,40.771134,-74.277818,1,Y,N,http://schools.woboe.org/Schools/Stcloud/Pages/default.aspx,50,3.4013E+14,3.41761E+11,10,10,3
838,SUSSEX AVENUE SCHOOL,"307 Sussex Ave Newark, NJ 07107-3133 United States",307,,Sussex Ave Newark,,,Newark,NJ,7107,,40.750141,-74.189362,1,Y,N,www.nps.k12.nj.us/SUS,50,3.4013E+14,3.41134E+11,11,10,3
839,TEAM ACADEMY CHARTER SCHOOL,"85 Custer Ave Newark, NJ 07112-2511 United States",85,,Custer Ave Newark,,,Newark,NJ,7112,,40.710777,-74.202923,1,Y,N,www.teamschools.org,50,3.4013E+14,3.40007E+11,10,10,3
841,UNIVERSITY HIGH SCHOOL,"55 Clinton Pl Newark, NJ 07108-1221 United States",55,,Clinton Pl Newark,,,Newark,NJ,7108,,40.721003,-74.21052,1,Y,N,www.nps.k12.nj.us/UNI,50,3.4013E+14,3.41134E+11,11,10,3
849,ROSEVILLE BRANCH,"99 FIFTH STREET, NEWARK, NJ 07107",99,,FIFTH STREET,,,NEWARK,NJ,7107,,40.75095,-74.19026,2,Y,U,,-999,3.4013E+14,NJ0122010,9,7,2
856,BELOVED COMMUNITY CHARTER SCHOOL,"508 Grand St Jersey City, NJ 07302-4103 United States",508,,Grand St Jersey City,,,Jersey City,NJ,7302,,40.717539,-74.05758,1,Y,U,,-999,3.4017E+14,ZZZZ,7,ZZ,3
864,CHURCHILL,"233 Fairfield Rd Fairfield, NJ 07004-2420 United States",233,,Fairfield Rd Fairfield,,,Fairfield,NJ,7004,,40.879662,-74.290268,1,Y,U,,-999,3.4013E+14,3.40501E+11,9,ZZ,3
895,NEW HORIZONS COMMUNITY CHARTER SCHOOL,"59 Hayes St Newark, NJ 07103-3019 United States",59,,Hayes St Newark,,,Newark,NJ,7103,,40.735699,-74.189232,1,Y,U,,-999,3.4013E+14,3.40002E+11,7,ZZ,3
896,NORTH HUDSON ACADEMY,"4511 Liberty Ave North Bergen, NJ 07047-2903 United States",4511,,Liberty Ave North Bergen,,,North Bergen,NJ,7047,,40.784038,-74.032044,1,Y,U,,-999,3.4017E+14,ZZZZ,8,ZZ,3
897,NORTH STAR ACADEMY CHARTER SCHOOLS OF NEWARK - CLINTON HILL MIDDLE SCHOOL,"600 Clinton Ave Newark, NJ 07108-1421 United States",600,,Clinton Ave Newark,,,Newark,NJ,7108,,40.72263,-74.205582,1,Y,U,,-999,3.4013E+14,ZZZZ,7,ZZ,3
903,PHILIPS ACADEMY CHARTER SCHOOL,"342 Central Ave Newark, NJ 07103-2808 United States",342,,Central Ave Newark,,,Newark,NJ,7103,,40.746559,-74.186302,1,Y,U,,-999,3.4013E+14,A9104445,7,ZZ,3
915,THE GRAY CHARTER SCHOOL,"55 Liberty St Newark, NJ 07102-4815 United States",55,,Liberty St Newark,,,Newark,NJ,7102,,40.73064,-74.169022,1,Y,U,,-999,3.4013E+14,3.40006E+11,5,ZZ,3
925,"Y.C.S. SAWTELLE LEARNING CENTER, MONTCLAIR","208 S Mountain Ave Montclair, NJ 07042-1723 United States",208,,S Mountain Ave Montclair,,,Montclair,NJ,7042,,40.805569,-74.231743,1,Y,U,,-999,3.4013E+14,ZZZZ,8,ZZ,3
931,FRANKLIN BRANCH,"192 DODD STREET, EAST ORANGE, NJ 07017",192,,DODD STREET,,,EAST ORANGE,NJ,7017,,40.781824,-74.21016,2,Y,U,,-999,3.4013E+14,NJ0114005,10,7,2
942,AMERICAN HISTORY HIGH SCHOOL,"200 Warren St Newark, NJ 07103-3531 United States",200,,Warren St Newark,,,Newark,NJ,7103,,40.742199,-74.181976,1,Y,N,www.nps.k12.nj.us/HIS,50,3.4013E+14,3.41134E+11,11,10,3
943,ANN STREET SCHOOL,"30 Ann St Newark, NJ 07105-3108 United States",30,,Ann St Newark,,,Newark,NJ,7105,,40.722726,-74.156215,1,Y,N,www.nps.k12.nj.us/ANN,50,3.4013E+14,3.41134E+11,11,10,3
946,BARD EARLY COLLEGE HIGH SCHOOL,"321 Bergen St Newark, NJ 07103-2639 United States",321,,Bergen St Newark,,,Newark,NJ,7103,,40.73494,-74.194763,1,Y,N,www.nps.k12.nj.us/BEH,50,3.4013E+14,3.41134E+11,11,10,3
950,CAMDEN STREET ELEMENTARY SCHOOL,"281 Camden St Newark, NJ 07103-2635 United States",281,,Camden St Newark,,,Newark,NJ,7103,,40.735249,-74.195618,1,Y,N,www.nps.k12.nj.us/CMS,50,3.4013E+14,3.41134E+11,11,10,3
954,DAYTON STREET SCHOOL,"226 Dayton St Newark, NJ 07114-1159 United States",226,,Dayton St Newark,,,Newark,NJ,7114,,40.695503,-74.20277,1,Y,N,www.nps.k12.nj.us/DAY,50,3.4013E+14,3.41134E+11,11,10,3
958,DR MARTIN LUTHER KING JR SCHOOL,"108 S 9th St Newark, NJ 07107-1425 United States",108,,S 9th St Newark,,,Newark,NJ,7107,,40.747927,-74.195955,1,Y,N,www.nps.k12.nj.us/MLK,50,3.4013E+14,3.41134E+11,11,10,3
960,EAST ORANGE COMMUNITY CHARTER SCHOOL,"99 Washington St East Orange, NJ 07017-1006 United States",99,,Washington St East Orange,,,East Orange,NJ,7017,,40.773869,-74.220688,1,Y,N,www.theeoccs.org,50,3.4013E+14,3.40002E+11,9,9,3
968,HAWKINS STREET SCHOOL,"8 Hawkins St Newark, NJ 07105-3918 United States",8,,Hawkins St Newark,,,Newark,NJ,7105,,40.730831,-74.140381,1,Y,N,www.nps.k12.nj.us/HWK,50,3.4013E+14,3.41134E+11,11,10,3
980,NEWARK INNOVATION ACADEMY,"190 Muhammad Ali Blvd Newark, NJ 07108 United States",190,,Muhammad Ali Blvd Newark,,,Newark,NJ,7108,,40.72773,-74.19433,1,Y,N,www.nps.k12.nj.us/NIA,50,3.4013E+14,3.41134E+11,11,10,3
981,NEWTON STREET SCHOOL,"150 Newton St Newark, NJ 07103-3075 United States",150,,Newton St Newark,,,Newark,NJ,7103,,40.737701,-74.189751,1,Y,N,www.nps.k12.nj.us/NEW,50,3.4013E+14,3.41134E+11,11,10,3
987,QUITMAN COMMUNITY SCHOOL,"21 Quitman St Newark, NJ 07103-4105 United States",21,,Quitman St Newark,,,Newark,NJ,7103,,40.729941,-74.18339,1,Y,N,www.nps.k12.nj.us/QTM,50,3.4013E+14,3.41134E+11,11,10,3
989,REDWOOD ELEMENTARY SCHOOL,"75 Redwood Ave West Orange, NJ 07052-3623 United States",75,,Redwood Ave West Orange,,,West Orange,NJ,7052,,40.812659,-74.250391,1,Y,N,http://schools.woboe.org/Schools/Redwood/Pages/default.aspx,50,3.4013E+14,3.41761E+11,10,10,3
990,RIDGE STREET SCHOOL,"735 Ridge St Newark, NJ 07104-2323 United States",735,,Ridge St Newark,,,Newark,NJ,7104,,40.779072,-74.166283,1,Y,N,www.nps.k12.nj.us/RDG,50,3.4013E+14,3.41134E+11,11,10,3
999,SOUTH ORANGE MIDDLE SCHOOL,"444 South Orange Ave South Orange, NJ 07079 United States",444,,South Orange Ave South Orange,,,South Orange,NJ,7079,,40.744644,-74.246552,1,Y,U,,50,3.4013E+14,3.41533E+11,7,ZZ,3
1000,SOUTH SEVENTEENTH STREET SCHOOL,"619 S 17th St Newark, NJ 07103-1159 United States",619,,S 17th St Newark,,,Newark,NJ,7103,,40.734545,-74.209711,1,Y,N,www.nps.k12.nj.us/S17,50,3.4013E+14,3.41134E+11,11,10,3
1004,UNIVERSITY ACADEMY CHARTER HIGH SCHOOL,"275 West Side Ave Jersey City, NJ 07305-1130 United States",275,,West Side Ave Jersey City,,,Jersey City,NJ,7305,,40.712536,-74.091109,1,Y,N,http://www.njcu.edu/programs/UACHS/,50,3.4017E+14,3.40007E+11,10,10,3
1009,A. HARRY MOORE,"2078 John F Kennedy Boulevard West, Jersey City, NJ 07305, USA",2078,,"John F Kennedy Boulevard West, Jersey City",,,Jersey City,NJ,7305,,40.7102182,-74.0854364,1,Y,U,,-999,3.4017E+14,ZZZZ,10,ZZ,3
1032,GRAMON SCHOOL,"24 Dwight Pl Fairfield, NJ 07004-3304 United States",24,,Dwight Pl Fairfield,,,Fairfield,NJ,7004,,40.872582,-74.289978,1,Y,U,,-999,3.4013E+14,ZZZZ,10,ZZ,3
1043,MILLBURN MIDDLE SCHOOL,"25 Old Short Hills Rd Millburn, NJ 07078 United States",25,,Old Short Hills Rd Millburn,,,Millburn,NJ,7078,,40.726749,-74.309837,1,Y,U,,-999,3.4013E+14,3.4102E+11,11,ZZ,3
1058,ROBERT TREAT ACADEMY CHARTER SCHOOL,"443 Clifton Ave Newark, NJ 07104-1339 United States",443,,Clifton Ave Newark,,,Newark,NJ,7104,,40.765541,-74.172318,1,Y,U,,-999,3.4013E+14,3.40003E+11,10,ZZ,3
1068,THE PHOENIX CENTER,"16 Monsignor Owens Pl Nutley, NJ 07110-3712 United States",16,,Monsignor Owens Pl Nutley,,,Nutley,NJ,7110,,40.811199,-74.147758,1,Y,U,,-999,3.4013E+14,A9303384,9,ZZ,3
1079,AMPERE BRANCH,"39 AMPERE PLAZA, EAST ORANGE, NJ 07017",39,,AMPERE PLAZA,,,EAST ORANGE,NJ,7017,,40.765439,-74.194663,2,Y,U,,-999,3.4013E+14,NJ0114003,10,7,2
1081,CEDAR GROVE FREE PUBLIC LIBRARY,"ONE MUNICIPAL PLAZA, CEDAR GROVE, NJ 07009",1,,ONE MUNICIPAL PLAZA,,,CEDAR GROVE,NJ,7009,,40.851371,-74.229223,2,Y,U,,-999,3.4013E+14,NJ0113002,7,3,2
1091,ABINGTON AVENUE SCHOOL,"209 Abington Ave Newark, NJ 07107-2507 United States",209,,Abington Ave Newark,,,Newark,NJ,7107,,40.77,-74.18131,1,Y,N,www.nps.k12.nj.us/ABG,50,3.4013E+14,3.41134E+11,11,10,3
1094,CENTRAL HIGH SCHOOL,"100 Summit St Newark, NJ 07103-3520 United States",100,,Summit St Newark,,,Newark,NJ,7103,,40.742148,-74.178051,1,Y,N,www.nps.k12.nj.us/CTL,50,3.4013E+14,3.41134E+11,11,10,3
1099,EAST SIDE HIGH SCHOOL,"238 Van Buren St Newark, NJ 07105-2512 United States",238,,Van Buren St Newark,,,Newark,NJ,7105,,40.724115,-74.159715,1,Y,N,www.nps.k12.nj.us/EAS,50,3.4013E+14,3.41134E+11,11,10,3
1104,HAZEL AVENUE ELEMENTARY SCHOOL,"45 Hazel Ave West Orange, NJ 07052-4524 United States",45,,Hazel Ave West Orange,,,West Orange,NJ,7052,,40.77,-74.249901,1,Y,N,http://schools.woboe.org/Schools/Hazel/Pages/default.aspx,50,3.4013E+14,3.41761E+11,10,10,3
1108,LOUISE A SPENCER ELEMENTARY SCHOOL,"66 Muhammad Ali Blvd Newark, NJ 07108 United States",66,,Muhammad Ali Blvd Newark,,,Newark,NJ,7108,,40.72602,-74.18753,1,Y,N,www.nps.k12.nj.us/SPC,50,3.4013E+14,3.41134E+11,11,10,3
1110,MAPLE AVENUE SCHOOL`,"33 Maple Ave Newark, NJ 07112-1733 United States",33,,Maple Ave Newark,,,Newark,NJ,7112,,40.708542,-74.215141,1,Y,N,www.nps.k12.nj.us/MAP,50,3.4013E+14,3.41134E+11,11,10,3
1117,MOUNT PLEASANT ELEMENTARY SCHOOL,"9 Manger Rd West Orange, NJ 07052-1722 United States",9,,Manger Rd West Orange,,,West Orange,NJ,7052,,40.792158,-74.279466,1,Y,N,http://schools.woboe.org/Schools/Mtpleasant/Pages/default.aspx,50,3.4013E+14,3.41761E+11,10,10,3
1136,TUSCAN ELEMENTARY,"25 Harvard Ave Maplewood, NJ 07040-3109 United States",25,,Harvard Ave Maplewood,,,Maplewood,NJ,7040,,40.724331,-74.271851,1,Y,U,,50,3.4013E+14,3.41533E+11,7,ZZ,3
1145,PAULO FREIRE CHARTER SCHOOL,"28 Burnet St Newark, NJ 07102-2102 United States",28,,Burnet St Newark,,,Newark,NJ,7102,,40.746141,-74.173645,1,Y,U,,-999,3.4013E+14,ZZZZ,7,ZZ,3
1191,PRIDE ACADEMY CHARTER SCHOOL,"117 Elmwood Ave East Orange, NJ 07018-2420 United States",117,,Elmwood Ave East Orange,,,East Orange,NJ,7018,,40.753503,-74.218838,1,Y,U,,-999,3.4013E+14,3.40072E+11,8,ZZ,3
1198,SOUTH MOUNTAIN SCHOOL,"2 Southern Slope Dr Millburn, NJ 07041-1559 United States",2,,Southern Slope Dr Millburn,,,Millburn,NJ,7041,,40.71949,-74.299011,1,Y,U,,-999,3.4013E+14,3.4102E+11,11,ZZ,3
1208,WYOMING SCHOOL,"55 Myrtle Ave Millburn, NJ 07041-2013 United States",55,,Myrtle Ave Millburn,,,Millburn,NJ,7041,,40.727547,-74.290219,1,Y,U,,-999,3.4013E+14,3.4102E+11,11,ZZ,3
1212,YOUTH CONSULTATION SERVICES - KEARNY,"100 Davis Ave Kearny, NJ 07032-3328 United States",100,,Davis Ave Kearny,,,Kearny,NJ,7032,,40.756432,-74.148483,1,Y,U,,-999,3.4017E+14,ZZZZ,7,ZZ,3
1217,FAIRFIELD FREE PUBLIC LIBRARY,"261 HOLLYWOOD AVENUE, FAIRFIELD, NJ 07006",261,,HOLLYWOOD AVENUE,,,FAIRFIELD,NJ,7006,,40.887501,-74.299781,2,Y,U,,-999,3.4013E+14,NJ0115002,7,3,2
1234,DCF ESSEX REGIONAL SCHOOL,"97 N 5th St Newark, NJ 07107-2956 United States",97,,N 5th St Newark,,,Newark,NJ,7107,,40.751301,-74.190048,1,Y,U,,10,3.4013E+14,3.40009E+11,4,ZZ,3
1235,DCF HUDSON REGIONAL SCHOOL,"40 Millridge Rd Secaucus, NJ 07094-4312 United States",40,,Millridge Rd Secaucus,,,Secaucus,NJ,7094,,40.801701,-74.047096,1,Y,U,,10,3.4017E+14,3.40009E+11,4,ZZ,3
1250,HARRISON POLICE,"318 Harrison Ave Harrison, NJ 07029-1752 United States",318,,Harrison Ave Harrison,,,Harrison,NJ,7029,,40.746361,-74.157381,4,Y,N,www.townofharrison.com,40,3.4017E+14,,5,5,1
1257,GUTTENBERG POLICE,"6808 Park Ave Guttenberg, NJ 07093-4406 United States",6808,,Park Ave Guttenberg,,,Guttenberg,NJ,7093,,40.791569,-74.004028,4,Y,N,,41,3.4017E+14,,6,6,1
1267,MILLBURN POLICE,"435 Essex St Millburn, NJ 07041-1316 United States",435,,Essex St Millburn,,,Millburn,NJ,7041,,40.723759,-74.311562,4,Y,N,http://twp.millburn.nj.us,10,3.4013E+14,,6,6,1
1270,WEST CALDWELL POLICE,"21 Clinton Rd West Caldwell, NJ 07006-6703 United States",21,,Clinton Rd West Caldwell,,,West Caldwell,NJ,7006,,40.850368,-74.292618,4,Y,N,,10,3.4013E+14,,3,3,1
1272,SECAUCUS POLICE,"1203 Paterson Plank Rd Secaucus, NJ 07094-3226 United States",1203,,Paterson Plank Rd Secaucus,,,Secaucus,NJ,7094,,40.78825,-74.054924,4,Y,N,,40,3.4017E+14,,7,7,1
1284,MARIST HIGH SCHOOL,"1241 Kennedy Blvd Bayonne, NJ 07002-2286 United States",1241,,Kennedy Blvd Bayonne,,,Bayonne,NJ,7002,,40.68959,-74.1055,1,Y,N,http://www.marist.org,50,3.4017E+14,861627,8,8,3
1294,AQUINAS ACADEMY,"388 S Livingston Ave Livingston, NJ 07039-3914 United States",388,,S Livingston Ave Livingston,,,Livingston,NJ,7039,,40.779869,-74.316978,1,Y,N,,41,3.4013E+14,862143,3,3,3
1307,SAINT BARNABAS MEDICAL CENTER,"94 Old Short Hills Road, Short Hills, NJ 07078, USA, Livingston, NJ 07078",94,,Old Short Hills Road,,,Livingston,NJ,7078,,40.7618965,-74.30336,3,Y,Y,www.saintbarnabas.com,50,3.4013E+14,,9,9,0
1314,FOREST AVENUE SCHOOL,"118 Forest Ave Verona, NJ 07044-1224 United States",118,,Forest Ave Verona,,,Verona,NJ,7044,,40.82768,-74.254993,1,Y,N,http://www.veronaschools.org/for,50,3.4013E+14,3.41674E+11,9,7,5
1320,VERONA HIGH SCHOOL,"151 Fairview Ave Verona, NJ 07044-1320 United States",151,,Fairview Ave Verona,,,Verona,NJ,7044,,40.842571,-74.247948,1,Y,N,http://www.veronaschools.org/vhs,50,3.4013E+14,3.41674E+11,9,7,5
1330,ANNA L. KLEIN,"301 69th St Guttenberg, NJ 07093-2411 United States",301,,69th St Guttenberg,,,Guttenberg,NJ,7093,,40.794022,-74.00808,1,Y,N,http://www.guttenberg.k12.nj.us/,40,3.4017E+14,3.40624E+11,9,5,5
1331,BROOKDALE AVENUE SCHOOL,"14 Brookdale Ct Verona, NJ 07044-2431 United States",14,,Brookdale Ct Verona,,,Verona,NJ,7044,,40.826367,-74.237144,1,Y,N,http://www.veronaschools.org/brk,50,3.4013E+14,3.41674E+11,9,7,5
1336,HUDSON ELEMENTARY SCHOOL,"167 19th St Union City, NJ 07087-5459 United States",167,,19th St Union City,,,Union City,NJ,7087,,40.762304,-74.030639,1,Y,N,http://hudsonunioncity.sharpschool.com/,50,3.4017E+14,3.41638E+11,9,7,5
1337,LANING AVENUE SCHOOL,"18 Lanning Rd Verona, NJ 07044-2510 United States",18,,Lanning Rd Verona,,,Verona,NJ,7044,,40.830639,-74.234816,1,Y,N,http://www.veronaschools.org/lan,50,3.4013E+14,3.41674E+11,9,7,5
1340,MARIA VARISCO ROGERS CHARTER SCHOOL,"441 Broad St Newark, NJ 07102-3224 United States",441,,Broad St Newark,,,Newark,NJ,7102,,40.746479,-74.17028,1,Y,N,www.mlvrcs.org,40,3.4013E+14,3.40003E+11,10,7,5
1346,SARA M GILMORE ELEMENTARY SCHOOL,"815 17th St Union City, NJ 07087-1927 United States",815,,17th St Union City,,,Union City,NJ,7087,,40.764649,-74.039735,1,Y,N,http://gilmoreunioncity.sharpschool.com/,50,3.4017E+14,3.41638E+11,9,7,5
1380,ORANGE EARLY CHILDHOOD CENTER,"397 Park Ave Orange, NJ 07050-2823 United States",397,,Park Ave Orange,,,Orange,NJ,7050,,40.778,-74.229652,1,Y,N,http://www.orange.k12.nj.us/main/site/default.asp,30,3.4013E+14,3.41227E+11,8,8,4
1395,Nhcac Head Start-Early Head Start,"535 41st St Union City, NJ  07087-2604 United States",535,,41st St Union City,,,Union City,NJ,7087,,40.77735,-74.026415,7,Y,N,,40,3.4017E+14,,7,7,1
1406,THOMAS G. CONNORS,"201 Monroe St Hoboken, NJ 07030-6608 United States",201,,Monroe St Hoboken,,,Hoboken,NJ,7030,,40.740639,-74.039619,1,Y,U,,20,3.4017E+14,3.40735E+11,ZZ,ZZ,4
